,n_pos_enc_params,_timestamp,dev accuracy,n_clas_params,n_circ_params,train accuracy,_step,_runtime,n_all_params,loss,dev loss,total epoch time,epoch,batch loss,n_bias_params,train F1,dev F1,dev eval epoch time,train epoch time,run_id,n_batch_norm_params
8448,,1715349338.1388967,0.6811926605504587,,,0.6960756655629631,8448,2468.201638698578,,0.004550549925620608,0.002858859068209972,40.53126835028331,15.0,,,0.7182790371196168,0.6971677559912854,0.10905003547668457,40.42221831480662,eipqxy1j,
8976,,1715349489.2156775,0.6777522935779816,,,0.697159571782803,8976,2619.278419494629,,0.004547459597499013,0.002834495943073833,43.0492107073466,16.0,,,0.7196426116838488,0.6968716289104638,0.11585207382837931,42.93335863351822,eipqxy1j,
9504,,1715349640.3051193,0.6823394495412844,,,0.6964914104144085,9504,2770.3678612709045,,0.004525910843085792,0.0028103573606648577,45.567364068826045,17.0,,,0.7182300640981459,0.7024704618689581,0.1228913386662801,45.44447273015976,eipqxy1j,
10032,,1715349791.9542892,0.6823394495412844,,,0.6985255905804095,10032,2922.0170311927795,,0.004529362710827214,0.0028490774811954674,48.0948463956515,18.0,,,0.7214126944924673,0.7018299246501615,0.12974824508031207,47.96509815057119,eipqxy1j,
10560,,1715349943.1316435,0.680045871559633,,,0.7013021722668488,10560,3073.1943855285645,,0.004520746785482215,0.002800278502319931,50.614465022087096,19.0,,,0.7234054254719445,0.6990291262135923,0.13674911657969155,50.4777159055074,eipqxy1j,
11088,,1715350094.6151204,0.676605504587156,,,0.6987037669453147,11088,3224.677862405777,,0.004526180807902597,0.002810560166835785,53.13918571869532,20.0,,,0.7207189848330535,0.6967741935483871,0.1434877316157023,52.995697987079616,eipqxy1j,
11616,,1715350246.7131617,0.680045871559633,,,0.7008715793849946,11616,3376.775903701782,,0.004510040064091958,0.002791401716547275,55.674148623148604,21.0,,,0.7231779707595911,0.6970684039087948,0.15051987568537392,55.52362874746322,eipqxy1j,
12144,,1715350397.7902129,0.6754587155963303,,,0.7020445737872871,12144,3527.852954864502,,0.004498366103812838,0.002786454804446719,58.192095462481184,22.0,,,0.7241459894150801,0.6933911159263272,0.15731698671976724,58.03477847576141,eipqxy1j,
12672,,1715350549.6216092,0.6880733944954128,,,0.7026978871252728,12672,3679.684351205826,,0.004482722228069957,0.00284496865688114,60.72261414130529,23.0,,,0.7256935406534695,0.7056277056277056,0.16416894197463988,60.55844519933064,eipqxy1j,
13200,,1715350702.4083762,0.6869266055045872,,,0.70465782713923,13200,3832.471118211746,,0.004472547428286044,0.0027794053248309213,63.26905629634858,24.0,,,0.7270232066641964,0.7035830618892508,0.17104307413101194,63.09801322221755,eipqxy1j,
13728,,1715350853.7770925,0.6869266055045872,,,0.7060089979064277,13728,3983.8398344516754,,0.004465381206334231,0.0027438754198748035,65.79186353286109,25.0,,,0.7283577994237893,0.7048648648648649,0.17800595760345456,65.61385757525761,eipqxy1j,
14256,,1715351005.9875028,0.6995412844036697,,,0.7064098947274644,14256,4136.050244808197,,0.004457018200040535,0.0027769873721883932,68.32869887749355,26.0,,,0.7293927657419699,0.7164502164502164,0.18495525121688838,68.14374362627665,eipqxy1j,
14784,,1715351158.5015419,0.6857798165137615,,,0.7059644538152015,14784,4288.564283847809,,0.004450538393511224,0.002828042851675541,70.87059501806895,27.0,,,0.7282010458556939,0.7021739130434783,0.19179296890894568,70.67880204916,eipqxy1j,
15312,,1715351310.7014792,0.7052752293577982,,,0.7082213544373339,15312,4440.764221191406,,0.004437549222835916,0.0027108401606935973,73.40725667874018,28.0,,,0.7306495607001384,0.7245444801714899,0.19868933757146195,73.20856734116872,eipqxy1j,
15840,,1715351463.344425,0.7041284403669725,,,0.7079540898899761,15840,4593.407166957855,,0.004437995931987471,0.002791742597698072,75.95130180517832,29.0,,,0.7295056040706869,0.7219827586206896,0.20569673379262285,75.7456050713857,eipqxy1j,
528,,1715342462.8133764,0.6318807339449541,,,0.6006176780650047,528,186.85527539253235,,0.005238221012727708,0.002897064005016187,2.5109156250953673,0.0,,,0.6237620992558608,0.6595970307529162,0.006768349806467692,2.5041472752889,w2suaf4e,
1056,,1715342614.475765,0.6422018348623854,,,0.6445084559533177,1056,338.5176639556885,,0.00492050631398282,0.0029322222011898638,5.0386180480321245,1.0,,,0.6921989098015016,0.6756756756756757,0.013630147775014242,5.024987900257111,w2suaf4e,
1584,,1715342766.7342896,0.6376146788990825,,,0.650462516147233,1584,490.77618861198425,,0.0048970752926074165,0.0029636106769972987,7.576255949338277,2.0,,,0.6977622000539229,0.6687631027253669,0.02040617863337199,7.5558497707049055,w2suaf4e,
2112,,1715342918.011411,0.6502293577981652,,,0.65230367191792,2112,642.05330991745,,0.004886137484958983,0.002928234773491501,10.09753664334615,3.0,,,0.6981839741193757,0.6758767268862912,0.027389125029246016,10.070147518316904,w2suaf4e,
2640,,1715343069.3777153,0.6364678899082569,,,0.6553029740604909,2640,793.419614315033,,0.004874910751120685,0.0029512302044334762,12.620304214954375,4.0,,,0.7006486054338436,0.6659641728134879,0.03414232730865479,12.586161887645721,w2suaf4e,
3168,,1715343221.2623281,0.6456422018348624,,,0.6561493117937905,3168,945.3042271137238,,0.004863598100358382,0.0028860778163332457,15.151710236072539,5.0,,,0.6998081509903556,0.672322375397667,0.04097905158996582,15.110731184482574,w2suaf4e,
3696,,1715343372.4574773,0.643348623853211,,,0.6555999346686662,3696,1096.499376296997,,0.004856058459276328,0.0029494065210359907,17.67162504196167,6.0,,,0.6984333355002276,0.6715945089757128,0.047775427500406906,17.623849614461264,w2suaf4e,
4224,,1715343524.5696843,0.658256880733945,,,0.6575450266522146,4224,1248.6115832328796,,0.004847444091109199,0.002956508974963372,20.206823893388112,7.0,,,0.6982494701310935,0.6856540084388185,0.05458037455876669,20.152243518829348,w2suaf4e,
4752,,1715343676.2577834,0.6525229357798165,,,0.6597722312135296,4752,1400.299682378769,,0.004834954051033748,0.0028865311397325006,22.734954027334847,8.0,,,0.6996224634261444,0.6786850477200425,0.061450338363647466,22.673503688971202,w2suaf4e,
5280,,1715343827.795159,0.6571100917431193,,,0.6592525501492227,5280,1551.8370580673218,,0.004827413342627731,0.0029066729983058546,25.260572922229766,9.0,,,0.6985432238233479,0.6802139037433155,0.06827149391174317,25.192301428318025,w2suaf4e,
5808,,1715343979.1981251,0.6571100917431193,,,0.6607373531900993,5808,1703.2400240898132,,0.004822880399170679,0.002905682276148315,27.783951612313587,10.0,,,0.6972639947002318,0.684931506849315,0.07519018650054932,27.70876142581304,w2suaf4e,
6336,,1715344130.4480517,0.6467889908256881,,,0.6627269892648741,6336,1854.4899506568909,,0.004815819277211332,0.0029033855834138503,30.30477980772654,11.0,,,0.7007206946073071,0.6709401709401709,0.08191502094268799,30.222864786783855,w2suaf4e,
6864,,1715344281.8082156,0.6490825688073395,,,0.6640336159408454,6864,2005.8501145839691,,0.0048126582366646445,0.0029013935442364545,32.82744515736898,12.0,,,0.7002609651737339,0.6751592356687898,0.08897336324055989,32.73847179412842,w2suaf4e,
7392,,1715344433.560301,0.6490825688073395,,,0.6644493607922909,7392,2157.6022000312805,,0.004812098838546342,0.0029045933293640066,35.35664277076721,13.0,,,0.7009171397943383,0.6716738197424893,0.0958287477493286,35.260814023017886,w2suaf4e,
7920,,1715344584.7626266,0.6525229357798165,,,0.6658747717115324,7920,2308.804525613785,,0.004803523585235931,0.002842476950326097,37.87667739788691,14.0,,,0.7015319318257179,0.6766275346851655,0.10279519955317179,37.773882198333744,w2suaf4e,
8448,,1715344736.8067174,0.6490825688073395,,,0.6640484639712542,8448,2460.848616361618,,0.004804404439029666,0.0028690494802020012,40.41074091593424,15.0,,,0.7012122652721654,0.6695464362850972,0.10960095326105754,40.30113996267319,w2suaf4e,
8976,,1715344888.2740188,0.6456422018348624,,,0.6640484639712542,8976,2612.3159177303314,,0.004806438662922319,0.002885954300744818,42.93519179821014,16.0,,,0.6993462315297119,0.6716259298618491,0.11639519135157267,42.81879660685858,w2suaf4e,
9504,,1715345039.9455743,0.6513761467889908,,,0.666735957475241,9504,2763.9874732494354,,0.004793079177737387,0.002857021372252648,45.46304699977239,17.0,,,0.7022064189144366,0.6731182795698925,0.12321799198786418,45.33982900778453,w2suaf4e,
10032,,1715345191.6288848,0.6605504587155964,,,0.6664686929278831,10032,2915.6707837581635,,0.004798151297683194,0.002829660379558528,47.991098113854726,18.0,,,0.7011746551196605,0.6857749469214437,0.12995543082555136,47.86114268302918,w2suaf4e,
10560,,1715345343.3884244,0.6502293577981652,,,0.6667656535360584,10560,3067.4303233623505,,0.0047898466871084565,0.0028175579025111067,50.52041947046916,19.0,,,0.7010031840769507,0.6723952738990333,0.13666272560755413,50.38375674486161,w2suaf4e,
11088,,1715345495.3637674,0.6444954128440367,,,0.6663796047454306,11088,3219.4056663513184,,0.004785294876974582,0.0028472188005753615,53.053336548805234,20.0,,,0.7013014636480863,0.6680942184154176,0.14369144837061565,52.90964510043462,w2suaf4e,
11616,,1715345646.2367885,0.6399082568807339,,,0.6671962464179126,11616,3370.278687477112,,0.004785470888962252,0.0028766747734962255,55.567882462342574,21.0,,,0.7010908702957885,0.6659574468085107,0.15057777961095176,55.41730468273163,w2suaf4e,
12144,,1715345797.8527277,0.6456422018348624,,,0.667938647938351,12144,3521.8946266174316,,0.004787043926241449,0.0028675474704952415,58.09480978250503,22.0,,,0.7020119920053298,0.6702241195304163,0.15742565393447877,57.937384128570564,w2suaf4e,
12672,,1715345949.5550683,0.6444954128440367,,,0.6681019762728474,12672,3673.5969672203064,,0.004780668196631221,0.002857054250502805,60.623177945613854,23.0,,,0.7014544628904946,0.6702127659574468,0.16429457664489747,60.45888336896897,w2suaf4e,
13200,,1715346100.858718,0.6548165137614679,,,0.6692304265839136,13200,3824.9006168842316,,0.004776195288819582,0.0028487940857169825,63.14490137497583,24.0,,,0.7037908705306687,0.677384780278671,0.1710580348968506,62.97384334007899,w2suaf4e,
13728,,1715346252.822202,0.6502293577981652,,,0.6674932070260879,13728,3976.864100933075,,0.0047764224013757735,0.0028633053559775747,65.67762154340743,25.0,,,0.7010466171837454,0.6765641569459173,0.177804168065389,65.49981737534205,w2suaf4e,
14256,,1715346404.6765656,0.6467889908256881,,,0.66927497067514,14256,4128.718464612961,,0.004772637414833838,0.0028866422149019504,68.2085234761238,26.0,,,0.7018206157965194,0.6702355460385439,0.18459481795628868,68.02392865816752,w2suaf4e,
14784,,1715346556.5762439,0.6513761467889908,,,0.6689334659757383,14784,4280.6181428432465,,0.004770624929480579,0.0028445989987172116,70.7401799360911,27.0,,,0.7024726117879398,0.678646934460888,0.19139552911122643,70.54878440697988,w2suaf4e,
15312,,1715346708.333177,0.6548165137614679,,,0.669586779313724,15312,4432.375076055527,,0.004767720586984633,0.0027924149955084565,73.26945761044819,28.0,,,0.7024562435652302,0.6787620064034151,0.19831937154134116,73.07113823890685,w2suaf4e,
15840,,1715346860.1407886,0.6456422018348624,,,0.6694531470400451,15840,4584.182687520981,,0.0047679864187973675,0.002817817852584594,75.79957971572874,29.0,,,0.7017097223711009,0.672322375397667,0.20511766274770102,75.59446205298106,w2suaf4e,
528,,1715337852.9278517,0.6399082568807339,,,0.5774399025969206,528,187.61810660362244,,0.005384543416094721,0.0029528866940682088,2.520585000514984,0.0,,,0.6018550903062438,0.6762886597938145,0.006914997100830078,2.513670003414154,mo5x80pt,
1056,,1715338004.6596408,0.6284403669724771,,,0.6365350636238103,1056,339.3498957157135,,0.004999676831897966,0.002894008925201696,5.04944392045339,1.0,,,0.6868692037096258,0.6687116564417178,0.01392378012339274,5.0355201403299965,mo5x80pt,
1584,,1715338156.2642603,0.6422018348623854,,,0.6449390488351721,1584,490.95451521873474,,0.004937506386335589,0.002896813282726008,7.576183541615805,2.0,,,0.6906028024686566,0.6763485477178424,0.020725810527801515,7.555457731088002,mo5x80pt,
