,epoch,_runtime,_timestamp,train accuracy,dev loss,train epoch time,train F1,total epoch time,dev accuracy,loss,batch loss,_step,dev F1,n_all_params,n_combiner_params,dev eval epoch time,n_classifier_params,run_id,n_pos_enc_params,n_clas_params,n_circ_params,n_bias_params,n_batch_norm_params
3710,13.0,90.99232006072998,1718048071.419136,0.9202660767049251,0.0021647787353861222,0.8050421476364136,0.9281855140686851,0.8738158623377482,0.7958715596330275,0.0008046729730358616,,3710,0.8187372708757638,,,0.06877371470133464,,gijc53y2,,,,,
3975,14.0,94.60347080230713,1718048075.0302868,0.9250916865877742,0.0020223055205760747,0.8604474902153015,0.9325381436957597,0.9339967409769694,0.8119266055045872,0.0007592107289539584,,3975,0.8169642857142857,,,0.07354925076166789,,gijc53y2,,,,,
4240,15.0,98.22950983047485,1718048078.6563258,0.9299172964706232,0.002196477914075239,0.9160130143165589,0.936940547762191,0.9944261034329732,0.7855504587155964,0.000715291423515926,,4240,0.8021164021164021,,,0.0784130891164144,,gijc53y2,,,,,
4505,16.0,101.99404549598694,1718048082.4208615,0.9357080283300421,0.002247432742370378,0.9738097071647644,0.9421215847724964,1.0571640133857727,0.801605504587156,0.0006733812454483161,,4505,0.8109289617486338,,,0.08335430622100831,,gijc53y2,,,,,
4770,17.0,105.63157558441162,1718048086.0583916,0.9377125124352255,0.002100917895179276,1.0294437805811565,0.9439358503174072,1.1177851756413777,0.8004587155963303,0.000649010873115766,,4770,0.8058035714285714,,,0.08834139506022136,,gijc53y2,,,,,
5035,18.0,109.36019563674927,1718048089.7870116,0.9451365276396086,0.002236584867906133,1.086721976598104,0.9506655807308704,1.1799245953559874,0.8027522935779816,0.0005954408273615265,,5035,0.7957244655581948,,,0.09320261875788372,,gijc53y2,,,,,
5300,19.0,113.11677026748657,1718048093.5435863,0.9476606928090989,0.002457790008378685,1.144397548834483,0.9529001483144266,1.2425299326578774,0.7947247706422018,0.0005659682943607878,,5300,0.8121720881427072,,,0.09813238382339479,,gijc53y2,,,,,
5565,20.0,116.85179710388184,1718048097.278613,0.9505560587388083,0.0026173624423665737,1.2016948858896894,0.9554741402364015,1.304776108264923,0.783256880733945,0.0005406561264478595,,5565,0.8073394495412844,,,0.10308122237523398,,gijc53y2,,,,,
5830,21.0,120.43288612365723,1718048100.859702,0.9542086742193648,0.0024112493073174712,1.25646159251531,0.9587887858460058,1.3644564231236775,0.7981651376146789,0.0005041945389209059,,5830,0.7948717948717948,,,0.10799483060836794,,gijc53y2,,,,,
6095,22.0,124.0291576385498,1718048104.4559736,0.954639267101219,0.0025932744418809173,1.3115249355634058,0.9591659426585578,1.4243900815645854,0.7947247706422018,0.0004997817821933792,,6095,0.8113804004214963,,,0.11286514600118003,,gijc53y2,,,,,
6360,23.0,127.7974956035614,1718048108.2243116,0.9593609407712067,0.0027050756328149675,1.3692924261093145,0.9634672112548218,1.4871902068456013,0.786697247706422,0.0004571334335580573,,6360,0.8012820512820513,,,0.11789778073628746,,gijc53y2,,,,,
6625,24.0,131.65224838256836,1718048112.0790644,0.9601033422916451,0.002668745405630234,1.4286853869756069,0.964115439575849,1.5514315962791443,0.7935779816513762,0.00043285384693008257,,6625,0.8076923076923077,,,0.12274620930353802,,gijc53y2,,,,,
6890,25.0,135.37555503845215,1718048115.802371,0.9622266106400986,0.0027309184159160756,1.4858879486719774,0.9660600885853033,1.613482367992401,0.7935779816513762,0.00041703718152668755,,6890,0.8136645962732919,,,0.12759441932042442,,gijc53y2,,,,,
7155,26.0,139.14626479148865,1718048119.5730808,0.9642162467148733,0.0026155727650594273,1.5438851038614916,0.967829778145607,1.6763230085372924,0.7924311926605505,0.00039538383932145085,,7155,0.8026172300981461,,,0.13243790467580163,,gijc53y2,,,,,
7420,27.0,142.8811411857605,1718048123.3079572,0.9638895900458804,0.0028011245875183594,1.6013176163037626,0.9675343745828328,1.7385660568873087,0.7912844036697247,0.0003834903800748066,,7420,0.8017429193899782,,,0.137248440583547,,gijc53y2,,,,,
7685,28.0,146.64583110809326,1718048127.072647,0.9692794250842626,0.0028248468260152625,1.6591314474741625,0.9723746578543294,1.801306096712748,0.7924311926605505,0.00034507919516318214,,7685,0.8034744842562432,,,0.14217464923858647,,gijc53y2,,,,,
7950,29.0,150.31979727745056,1718048130.7466133,0.9690121605369048,0.002832540131490165,1.7154316703478503,0.9721685092082628,1.8625347018241882,0.7935779816513762,0.00034496157393011016,,7950,0.7972972972972973,,,0.14710303147633874,,gijc53y2,,,,,
265,0.0,43.659428119659424,1718047864.273195,0.7416145748266493,0.0020185506671940513,0.05647205511728923,0.7956168373578878,0.06153040329615275,0.801605504587156,0.0019005348749080338,,265,0.8088397790055248,,,0.005058348178863525,,ge8rl35q,,,,,
530,1.0,47.44093322753906,1718047868.0547001,0.8421505887244057,0.002042060598320917,0.1146071195602417,0.8584137976959446,0.12455085118611654,0.8038990825688074,0.0014070272374877785,,530,0.8186638388123012,,,0.009943731625874837,,ge8rl35q,,,,,
795,2.0,51.263646364212036,1718047871.8774133,0.8456547239008746,0.0019434477211138525,0.17343610525131226,0.8614166300043995,0.18825860420862833,0.8084862385321101,0.0013711397321359195,,795,0.8112994350282486,,,0.01482249895731608,,ge8rl35q,,,,,
1060,3.0,54.96537375450134,1718047875.5791407,0.8506139660574025,0.0020414141408347207,0.2301923394203186,0.8655934807294102,0.24994974136352538,0.8107798165137615,0.0013290756858447097,,1060,0.8172757475083057,,,0.019757401943206788,,ge8rl35q,,,,,
1325,4.0,58.767183780670166,1718047879.3809507,0.8543259736595941,0.001862655778270249,0.288698943456014,0.8688386518896806,0.31330815951029456,0.8153669724770642,0.001290172264808504,,1325,0.8143021914648212,,,0.0246092160542806,,ge8rl35q,,,,,
1590,5.0,62.52872443199158,1718047883.1424913,0.8612896999213054,0.0019376653870311353,0.34656609296798707,0.8749698867742712,0.37599613269170123,0.8119266055045872,0.0012435288701419015,,1590,0.8205689277899344,,,0.029430039723714194,,ge8rl35q,,,,,
1855,6.0,66.33324360847473,1718047886.9470105,0.8682385781526081,0.0019641503213195625,0.4051446318626404,0.8811889141786049,0.4394006411234538,0.8004587155963303,0.0011870457602132412,,1855,0.8137044967880086,,,0.034256009260813396,,ge8rl35q,,,,,
2120,7.0,70.2226083278656,1718047890.8363752,0.8758704657827139,0.0018842182711723747,0.46489872932434084,0.8882024124742571,0.5042191783587138,0.819954128440367,0.0011291463423607887,,2120,0.8137603795966786,,,0.03932044903437296,,ge8rl35q,,,,,
2385,8.0,73.8819191455841,1718047894.495686,0.8820175503719432,0.0019731100887880413,0.5209968487421672,0.8936762383921643,0.5652035196622213,0.8279816513761468,0.0010766063230843298,,2385,0.823943661971831,,,0.04420667092005411,,ge8rl35q,,,,,
2650,9.0,77.60041785240173,1718047898.2141848,0.8917430102896851,0.001924721233615088,0.5781566301981609,0.9023531144950245,0.6271743694941203,0.8061926605504587,0.0010091786351686639,,2650,0.8169014084507042,,,0.04901773929595947,,ge8rl35q,,,,,
2915,10.0,81.37861275672913,1718047901.9923797,0.8990779373116156,0.0019434584185070948,0.6360807696978252,0.9090836131137893,0.690139917532603,0.8165137614678899,0.0009654878819517506,,2915,0.8135198135198135,,,0.05405914783477783,,ge8rl35q,,,,,
3180,11.0,85.15661859512329,1718047905.7703855,0.9039332432552822,0.0022948322082878255,0.6941721081733705,0.9134031105281474,0.7531026681264241,0.7729357798165137,0.0009170981567738488,,3180,0.8035714285714286,,,0.058930559953053796,,ge8rl35q,,,,,
3445,12.0,88.95279836654663,1718047909.5665653,0.9111196899731251,0.001961354918162757,0.7525811394055686,0.9200053454496859,0.8163681348164876,0.8142201834862385,0.0008647992973998546,,3445,0.8191964285714286,,,0.06378699541091919,,ge8rl35q,,,,,
3710,13.0,92.68466925621033,1718047913.2984362,0.9174449509272595,0.0020255043145713456,0.8099228461583456,0.9256227091526875,0.8785618265469869,0.8107798165137615,0.0008174077044312277,,3710,0.8148148148148148,,,0.06863898038864136,,ge8rl35q,,,,,
3975,14.0,96.32254385948181,1718047916.9363108,0.9218251198978455,0.002354773974746739,0.8656458814938864,0.9296489798099922,0.9391889770825704,0.7901376146788991,0.000776703232175341,,3975,0.8107549120992761,,,0.07354309558868408,,ge8rl35q,,,,,
4240,15.0,100.16599798202515,1718047920.779765,0.9277346360005345,0.002164412699981567,0.9248278975486757,0.9349809631955113,1.0032425244649252,0.7981651376146789,0.000733084371878339,,4240,0.8099352051835853,,,0.07841462691624959,,ge8rl35q,,,,,
4505,16.0,103.88461375236511,1718047924.4983807,0.9316248199676312,0.0022042499633010376,0.9818796753883363,0.9385172031669314,1.0652144114176434,0.8084862385321101,0.0006945604352885983,,4505,0.8182807399347116,,,0.08333473602930705,,ge8rl35q,,,,,
4770,17.0,107.57614398002625,1718047928.189911,0.9366137581849767,0.0021796087059405968,1.0385371923446656,0.9429682177067051,1.1267348368962606,0.7970183486238532,0.0006634862934055002,,4770,0.784409257003654,,,0.08819764455159505,,ge8rl35q,,,,,
5035,18.0,111.34893488883972,1718047931.9627018,0.940474246091256,0.0022358213884567995,1.0965526382128399,0.9464645790211658,1.1896103541056315,0.7935779816513762,0.0006285513091999611,,5035,0.803921568627451,,,0.09305771589279174,,ge8rl35q,,,,,
5300,19.0,115.10046863555908,1718047935.7142355,0.9432805238385128,0.0025299419777108987,1.1541928648948672,0.9490354083838087,1.2521313269933065,0.7889908256880734,0.0006007727068343773,,5300,0.7711442786069652,,,0.09793846209843952,,ge8rl35q,,,,,
5565,20.0,118.82336926460266,1718047939.4371362,0.945433488247784,0.0023932444324734014,1.2113291621208193,0.9509299934573324,1.3141754190127055,0.7993119266055045,0.00057683246749715,,5565,0.8091603053435115,,,0.10284625689188638,,ge8rl35q,,,,,
5830,21.0,122.58521962165833,1718047943.1989865,0.9507342351037135,0.0024844794235098252,1.2690859516461692,0.9557529204672748,1.3768688321113587,0.7878440366972477,0.0005321864513127345,,5830,0.8050579557428873,,,0.1077828804651896,,ge8rl35q,,,,,
6095,22.0,126.11512494087219,1718047946.7288918,0.953050527847481,0.0023785418736825296,1.3231430610020958,0.9578017402444884,1.4356963634490967,0.7993119266055045,0.0005082640027271602,,6095,0.8053392658509455,,,0.11255330244700112,,ge8rl35q,,,,,
6360,23.0,129.65537333488464,1718047950.2691402,0.9556489331690151,0.0025279822699520566,1.3773210525512698,0.9601791737211876,1.494696350892385,0.8038990825688074,0.0004842460859513771,,6360,0.8085106382978723,,,0.1173752983411153,,ge8rl35q,,,,,
6625,24.0,133.42749047279358,1718047954.0412574,0.9571931283315268,0.002535179735870536,1.4353730082511904,0.9615656370399008,1.5575608809789023,0.7947247706422018,0.0004715778651120702,,6625,0.799552071668533,,,0.12218787272771199,,ge8rl35q,,,,,
6890,25.0,137.08630394935608,1718047957.7000709,0.9588264116764911,0.002568448902270116,1.4914546608924868,0.9630251876741737,1.6185368577639263,0.7901376146788991,0.00044279605466393166,,6890,0.8021621621621622,,,0.12708219687143962,,ge8rl35q,,,,,
7155,26.0,140.82436966896057,1718047961.4381366,0.9612169445723024,0.002609483624270203,1.5489433924357099,0.965190042113119,1.6808333118756613,0.786697247706422,0.0004281597169780645,,7155,0.7891156462585034,,,0.1318899194399516,,ge8rl35q,,,,,
7420,27.0,144.6081988811493,1718047965.2219658,0.9627017476131791,0.0027255745382483948,1.607177805900574,0.9664717973358959,1.743892808755239,0.8004587155963303,0.0004074650918852062,,7420,0.8053691275167785,,,0.13671500285466515,,ge8rl35q,,,,,
7685,28.0,148.32038760185242,1718047968.9341545,0.965953466272699,0.0029616772171554215,1.6640847841898603,0.9694270743056759,1.8057583729426068,0.7672018348623854,0.0003766421578282119,,7685,0.7939086294416243,,,0.1416735887527466,,ge8rl35q,,,,,
7950,29.0,151.8962824344635,1718047972.5100493,0.9660425544551515,0.002965234151673973,1.7187367240587872,0.9695330713381736,1.8653526067733766,0.7752293577981652,0.00036567043758705645,,7950,0.7987679671457906,,,0.14661588271458945,,ge8rl35q,,,,,
265,0.0,41.10912823677063,1718047702.0367901,0.750716417467223,0.002017443264843127,0.06059502363204956,0.80100510851142,0.06556129455566406,0.8038990825688074,0.0018837638862534928,,265,0.8023121387283237,,,0.004966270923614502,,c0ml0g5d,,,,,
530,1.0,44.70892786979675,1718047705.6365898,0.8412151628086534,0.0019675043129592862,0.11580876111984253,0.8579097021073051,0.12555356025695802,0.8096330275229358,0.0014031310251244853,,530,0.8183807439824945,,,0.009744799137115477,,c0ml0g5d,,,,,
795,2.0,48.46105480194092,1718047709.3887167,0.846708934059897,0.001965771403607972,0.17353289524714152,0.8624090412346404,0.18808405399322511,0.8084862385321101,0.0013647055054729054,,795,0.8108720271800679,,,0.014551158746083575,,c0ml0g5d,,,,,
1060,3.0,52.231966495513916,1718047713.1596284,0.8524699698584983,0.001911136979630234,0.23164060115814208,0.8672651490862456,0.2509275197982788,0.8119266055045872,0.0013185371151055278,,1060,0.8106235565819861,,,0.019286918640136715,,c0ml0g5d,,,,,
1325,4.0,55.88399529457092,1718047716.8116572,0.8577261726232015,0.001945037668177841,0.2876458088556925,0.8718264266031729,0.3117896318435669,0.8165137614678899,0.0012755963332007094,,1325,0.8214285714285714,,,0.024143822987874344,,c0ml0g5d,,,,,
1590,5.0,59.58395838737488,1718047720.5116203,0.8635911446346642,0.0019220529346291079,0.34453112284342446,0.8770525808653293,0.3734515031178792,0.8211009174311926,0.001230583815966246,,1590,0.8251121076233184,,,0.028920380274454746,,c0ml0g5d,,,,,
1855,6.0,63.15705609321594,1718047724.084718,0.869322484372448,0.001978321393968862,0.3992026607195536,0.8823442910043715,0.432998518149058,0.8176605504587156,0.0011873199083691484,,1855,0.8254665203073546,,,0.03379585742950439,,c0ml0g5d,,,,,
2120,7.0,66.83578038215637,1718047727.7634423,0.878468871104248,0.0018918399075302508,0.4557626803716024,0.8905646250317543,0.494306468963623,0.8176605504587156,0.0011210178468775704,,2120,0.8149010477299186,,,0.038543788592020664,,c0ml0g5d,,,,,
2385,8.0,70.48769092559814,1718047731.4153528,0.8849871564536964,0.001958679612896858,0.5118014891942342,0.8962663381187058,0.5551672220230102,0.8165137614678899,0.0010679384059641493,,2385,0.815242494226328,,,0.04336573282877604,,c0ml0g5d,,,,,
2650,9.0,74.20860004425049,1718047735.136262,0.8925151078709409,0.0019410042724478135,0.5690737207730611,0.9029923750050253,0.6171779831250508,0.8188073394495413,0.0010126401011925302,,2650,0.8244444444444444,,,0.048104262351989745,,c0ml0g5d,,,,,
2915,10.0,78.00321531295776,1718047738.9308772,0.900132147470638,0.0019911649987238264,0.6275819261868795,0.9100778095671007,0.6804170608520507,0.8096330275229358,0.0009584566125391986,,2915,0.8096330275229358,,,0.052835134665171306,,c0ml0g5d,,,,,
3180,11.0,81.70826458930969,1718047742.6359265,0.9056110706914727,0.0021761224835837654,0.684500765800476,0.9149189608790503,0.7421633879343668,0.8061926605504587,0.0009146844478815984,,3180,0.8180839612486545,,,0.05766262213389079,,c0ml0g5d,,,,,
3445,12.0,85.26723599433899,1718047746.194898,0.913094478017491,0.0020472769275170946,0.7390427867571513,0.9217230818610996,0.8014750957489013,0.8188073394495413,0.0008551900846202113,,3445,0.8244444444444444,,,0.062432308991750084,,c0ml0g5d,,,,,
3710,13.0,88.86140894889832,1718047749.7890708,0.91792008790034,0.0020254831932006627,0.7940649668375651,0.9260448440092043,0.861373472213745,0.8096330275229358,0.0008165186952558005,,3710,0.8122171945701357,,,0.06730850537618002,,c0ml0g5d,,,,,
3975,14.0,92.5045075416565,1718047753.4321694,0.923829604003029,0.0021562092347976263,0.8499480525652567,0.9313050697661962,0.9220871329307555,0.8084862385321101,0.0007729843400680833,,3975,0.8134078212290503,,,0.07213908036549888,,c0ml0g5d,,,,,
4240,15.0,96.0343689918518,1718047756.962031,0.9287443020683306,0.00209642584444186,0.9039302388827006,0.9358036251755736,0.9809138933817545,0.805045871559633,0.0007291350778481072,,4240,0.8018648018648019,,,0.07698365449905396,,c0ml0g5d,,,,,
4505,16.0,99.62851905822754,1718047760.556181,0.9335550639207709,0.002127102550563462,0.9590586264928183,0.9401697974463533,1.0408121307690938,0.805045871559633,0.0006909938762417317,,4505,0.8018648018648019,,,0.08175350427627565,,c0ml0g5d,,,,,
4770,17.0,103.34161162376404,1718047764.2692735,0.93838067380362,0.002352523591813691,1.0161405762036642,0.9444979404054994,1.1026922663052876,0.7901376146788991,0.0006506087591969219,,4770,0.8083769633507853,,,0.08655169010162354,,c0ml0g5d,,,,,
5035,18.0,106.89390277862549,1718047767.8215647,0.9420926814058115,0.0023591327694577908,1.0704946955045065,0.9478721129170231,1.1618924140930176,0.8004587155963303,0.0006112810299797213,,5035,0.8004587155963303,,,0.09139771858851116,,c0ml0g5d,,,,,
5300,19.0,110.61464929580688,1718047771.5423112,0.945492880369419,0.0024567800787610745,1.1277445554733276,0.9509519673992919,1.2239012082417806,0.8038990825688074,0.0005850179214405252,,5300,0.8013937282229965,,,0.09615665276845298,,c0ml0g5d,,,,,
5565,20.0,114.29883027076721,1718047775.2264922,0.9487891431201652,0.0024269765601792467,1.1842815081278484,0.9538786590176649,1.2852995912233989,0.7981651376146789,0.000557834008799946,,5565,0.8099352051835853,,,0.10101808309555055,,c0ml0g5d,,,,,
5830,21.0,118.03992056846619,1718047778.9675825,0.950318490252268,0.0024562088789743023,1.2417562047640482,0.955309202617871,1.3476462403933207,0.8027522935779816,0.0005456889359493893,,5830,0.8032036613272311,,,0.10589003562927247,,c0ml0g5d,,,,,
6095,22.0,121.81760501861572,1718047782.745267,0.9540304978544596,0.00281651044657471,1.3000118374824523,0.9586151584012832,1.410603153705597,0.7752293577981652,0.0005073728100345736,,6095,0.797938144329897,,,0.11059131622314454,,c0ml0g5d,,,,,
6360,23.0,125.68422222137451,1718047786.611884,0.9572228243923444,0.002737215284360658,1.3596181591351826,0.9614947675117949,1.4750415484110515,0.7798165137614679,0.0004795491106871353,,6360,0.7617866004962779,,,0.11542338927586875,,c0ml0g5d,,,,,
6625,24.0,129.39803957939148,1718047790.3257015,0.9576534172741986,0.002737910375682586,1.4167457501093546,0.9618910179320665,1.5369341810544332,0.783256880733945,0.0004639814856058629,,6625,0.7961165048543689,,,0.12018843094507854,,c0ml0g5d,,,,,
6890,25.0,133.04001903533936,1718047793.967681,0.9615732973021128,0.0030087260614841357,1.4726076006889341,0.9653955179975398,1.5976293683052063,0.7626146788990825,0.0004402706118430516,,6890,0.7911200807265388,,,0.12502176761627198,,c0ml0g5d,,,,,
7155,26.0,136.8445975780487,1718047797.7722595,0.9623602429137775,0.0029991746222207305,1.5312384843826292,0.9661652630033501,1.6610346794128419,0.786697247706422,0.00042159420996539307,,7155,0.8017057569296375,,,0.12979619503021242,,c0ml0g5d,,,,,
7420,27.0,140.4198899269104,1718047801.3475518,0.9655228733908447,0.0028113201944106217,1.5858226935068764,0.9689862428208895,1.7206185340881348,0.7912844036697247,0.000392410726668948,,7420,0.7977777777777778,,,0.13479584058125815,,c0ml0g5d,,,,,
7685,28.0,144.26508402824402,1718047805.192746,0.9668888921884512,0.002791869872753773,1.6449529329935708,0.9702150394016295,1.7847005923589072,0.7740825688073395,0.00037965233941191753,,7685,0.7695906432748538,,,0.13974765936533612,,c0ml0g5d,,,,,
7950,29.0,147.8357503414154,1718047808.7634122,0.9673194850703054,0.003077197922479122,1.6996253848075866,0.9706247414149772,1.8442068378130596,0.7970183486238532,0.0003690725592701778,,7950,0.8065573770491803,,,0.14458145300547284,,c0ml0g5d,,,,,
1054,0.0,56.762054681777954,1715245077.5265217,0.8187797888610076,0.0022194729348935117,0.30697486400604246,0.8423717211897351,0.31522130568822226,0.786697247706422,0.006566026896792787,,1054,0.80625,,,0.00824644168217977,,y1bc778s,,,,,
2108,1.0,75.99468517303467,1715245096.7591522,0.8369389300509288,0.002171003832182753,0.6197254618008932,0.8558225022974925,0.6357591629028321,0.7901376146788991,0.005967603356173158,,2108,0.8038585209003215,,,0.016033701101938885,,y1bc778s,,,,,
3162,2.0,95.40783429145813,1715245116.1723013,0.8383643409701703,0.002027249835226514,0.9352258404095968,0.8567706962791432,0.9593065818150839,0.7935779816513762,0.005919541426229874,,3162,0.8068669527896996,,,0.024080741405487063,,y1bc778s,,,,,
4216,3.0,114.9987142086029,1715245135.7631812,0.8387949338520245,0.0020932689172412275,1.2540669242540996,0.8572255171416172,1.2858154058456421,0.7924311926605505,0.0058973477660922,,4216,0.8043243243243243,,,0.03174848159154257,,y1bc778s,,,,,
5270,4.0,126.64853572845459,1715245147.4130027,0.8389731102169298,0.0021108639759754915,1.4420541246732077,0.8576155027767931,1.4799749771753947,0.7970183486238532,0.005893561700057392,,5270,0.8102893890675241,,,0.037920852502187095,,y1bc778s,,,,,
6324,5.0,138.3185999393463,1715245159.083067,0.8387503897607982,0.0020661506152481112,1.6306604464848837,0.8572742804573531,1.6744718233744305,0.7981651376146789,0.0058876820054977715,,6324,0.8131634819532909,,,0.04381137688954671,,y1bc778s,,,,,
7378,6.0,149.68201971054077,1715245170.4464867,0.8397452077981856,0.0020636584643923908,1.8142657478650412,0.8582461025230171,1.8638561407725018,0.8004587155963303,0.005882631668784443,,7378,0.8125,,,0.049590392907460534,,y1bc778s,,,,,
8432,7.0,160.79821872711182,1715245181.5626857,0.8396561196157329,0.0020097920654016895,1.9934596300125125,0.8580479789681236,2.049121121565501,0.8038990825688074,0.005880653823226857,,8432,0.8131147540983606,,,0.05566149155298869,,y1bc778s,,,,,
9486,8.0,172.3325092792511,1715245193.0969763,0.84041336916658,0.0021223734483259535,2.1794904867808027,0.8588241475332318,2.241354850927989,0.7981651376146789,0.005884355638814462,,9486,0.810752688172043,,,0.06186436414718628,,y1bc778s,,,,,
10540,9.0,184.28561639785767,1715245205.0500834,0.8398342959806382,0.0020804469123345995,2.372747619946798,0.858086329610188,2.4405690670013427,0.7993119266055045,0.005882555352023532,,10540,0.8136315228966986,,,0.06782144705454508,,y1bc778s,,,,,
11594,10.0,195.61809659004211,1715245216.3825636,0.8387355417303894,0.0020554750610929018,2.555674902598063,0.8571541304433601,2.6294378797213236,0.7970183486238532,0.005887913455495707,,11594,0.8090614886731392,,,0.07376297712326049,,y1bc778s,,,,,
12648,11.0,207.57710814476013,1715245228.3415751,0.839715511737368,0.0020943850688978074,2.7490633765856427,0.8581266674552169,2.8287499944368997,0.8027522935779816,0.005882683261640654,,12648,0.8189473684210526,,,0.07968661785125732,,y1bc778s,,,,,
13702,12.0,218.96108317375183,1715245239.7255502,0.8405618494706677,0.0021050581623108014,2.932955567042033,0.8589147286821706,3.018477118015289,0.7993119266055045,0.005880186919217354,,13702,0.8148148148148148,,,0.08552155097325642,,y1bc778s,,,,,
14756,13.0,230.00365328788757,1715245250.7681203,0.8397303597677768,0.002092355605932551,3.111255296071371,0.8581230283911672,3.202515606085459,0.8038990825688074,0.005880616904968876,,14756,0.8093645484949833,,,0.09126031001408894,,y1bc778s,,,,,
15810,14.0,241.39833879470825,1715245262.1628058,0.8405321534098502,0.0020135011558138995,3.295151257514954,0.8587659775919204,3.392422560850779,0.8004587155963303,0.005880632733179698,,15810,0.8108695652173913,,,0.09727130333582559,,y1bc778s,,,,,
16864,15.0,252.91612148284912,1715245273.6805885,0.8396858156765505,0.002055827015583668,3.4813027620315555,0.8581153002089439,3.584381298224131,0.7970183486238532,0.005884279599283428,,16864,0.8090614886731392,,,0.10307853619257608,,y1bc778s,,,,,
17918,16.0,264.5031406879425,1715245285.2676077,0.8405024573490326,0.002103426280098224,3.668264782428742,0.8587619648679921,3.777492423852285,0.7970183486238532,0.005880538642731263,,17918,0.8138801261829653,,,0.10922764142354328,,y1bc778s,,,,,
18972,17.0,275.4057149887085,1715245296.170182,0.8398788400718644,0.0021438980047855903,3.845272910594941,0.8582060115181318,3.9591975649197897,0.7970183486238532,0.005883662511021646,,18972,0.8138801261829653,,,0.11392465432484944,,y1bc778s,,,,,
20026,18.0,279.96914529800415,1715245300.7336123,0.8407251778051641,0.0020523520032747077,3.9166469732920337,0.858957333508645,4.035250461101532,0.805045871559633,0.005882099239181454,,20026,0.8131868131868132,,,0.1186034878094991,,y1bc778s,,,,,
21080,19.0,284.53896498680115,1715245305.303432,0.8398639920414557,0.0019914193779503532,3.9880756576855987,0.8581760799526597,4.111408885320027,0.8004587155963303,0.0058822738207691605,,21080,0.8104575163398693,,,0.12333322763442993,,y1bc778s,,,,,
22134,20.0,289.3694553375244,1715245310.1339223,0.839908536132682,0.0021031207379397995,4.063335033257803,0.8583105550883096,4.191912027200062,0.7993119266055045,0.005884145614504327,,22134,0.8108108108108109,,,0.12857699394226074,,y1bc778s,,,,,
23188,21.0,294.33354783058167,1715245315.0980148,0.8398936881022733,0.002071441552781184,4.141315019130707,0.8582508446056973,4.274642674128214,0.8004587155963303,0.005882735054288229,,23188,0.8100436681222707,,,0.13332765499750773,,y1bc778s,,,,,
24242,22.0,299.2645933628082,1715245320.0290604,0.8405766975010764,0.0021559463113272957,4.218619549274445,0.858996414829212,4.356821695963541,0.8004587155963303,0.005880956409570431,,24242,0.8179916317991632,,,0.13820214668909708,,y1bc778s,,,,,
25296,23.0,303.78083062171936,1715245324.5452976,0.83921067870347,0.002010272901265993,4.289020375410716,0.8576199429375337,4.432086499532063,0.805045871559633,0.005881081492903078,,25296,0.8119469026548672,,,0.14306612412134806,,y1bc778s,,,,,
26350,24.0,308.48622250556946,1715245329.2506895,0.8396858156765505,0.0020608724599037696,4.362655520439148,0.8580182786507988,4.510505704085031,0.8073394495412844,0.005878972990209926,,26350,0.8173913043478261,,,0.1478501836458842,,y1bc778s,,,,,
27404,25.0,313.4230477809906,1715245334.1875148,0.839715511737368,0.002025546899082464,4.440144316355387,0.8580968280467446,4.592781956990559,0.8061926605504587,0.005882283356105156,,27404,0.8176914778856527,,,0.15263764063517254,,y1bc778s,,,,,
28458,26.0,318.43858194351196,1715245339.203049,0.8404727612882151,0.002061629274842936,4.519024205207825,0.8588210559512234,4.676369631290435,0.7970183486238532,0.005880889096917316,,28458,0.8090614886731392,,,0.1573454260826111,,y1bc778s,,,,,
29512,27.0,323.2810080051422,1715245344.045475,0.8405173053794415,0.0021211722643550385,4.594963610172272,0.8588326520956274,4.757072742780049,0.8004587155963303,0.005879635481778196,,29512,0.8179916317991632,,,0.16210913260777793,,y1bc778s,,,,,
30566,28.0,332.58237648010254,1715245353.3468435,0.8397452077981856,0.0020024376588130216,4.744143569469452,0.8582982131369228,4.912091410160064,0.8027522935779816,0.005883085084996242,,30566,0.8142548596112311,,,0.1679478406906128,,y1bc778s,,,,,
31620,29.0,344.16100311279297,1715245364.92547,0.8395373353724629,0.0020637421296277178,4.931002966562907,0.8580323949397686,5.105063998699188,0.801605504587156,0.005884724174229562,,31620,0.8109289617486338,,,0.17406103213628135,,y1bc778s,,,,,
1054,0.0,57.533036947250366,1715244505.209146,0.8214375863041767,0.002162557334528057,0.3147296945254008,0.8446373666124073,0.32267704407374065,0.7912844036697247,0.0065538556458528815,,1054,0.7991169977924945,,,0.007947349548339843,,06gu52up,,,,,
2108,1.0,77.2583794593811,1715244524.9344885,0.8361668324696729,0.0020956361512525367,0.6349891781806946,0.8550408576158071,0.6514276583989461,0.7981651376146789,0.005977292100075764,,2108,0.8074398249452954,,,0.016438480218251547,,06gu52up,,,,,
3162,2.0,96.66566967964172,1715244544.3417788,0.8372952827807392,0.0021115219511023357,0.950774323940277,0.8560771231185479,0.9748783667882284,0.7993119266055045,0.005921675450444411,,3162,0.8112189859762675,,,0.024104042847951253,,06gu52up,,,,,
4216,3.0,116.08346176147461,1715244563.7595708,0.8386909976391632,0.0020584787045596934,1.26646378437678,0.8573117234495259,1.2985034942626954,0.7993119266055045,0.005902207372411556,,4216,0.8132337246531484,,,0.03203970988591512,,06gu52up,,,,,
