,batch loss,dev accuracy,total epoch time,_step,epoch,n_all_params,dev eval epoch time,dev F1,train epoch time,_timestamp,n_classifier_params,train F1,dev loss,n_combiner_params,loss,train accuracy,_runtime
116,0.5470731854438782,,,116,,,,,,1715243717.352566,,,,,,,45.51829195022583
117,0.5627111196517944,,,117,,,,,,1715243717.4186728,,,,,,,45.58439874649048
118,0.49499526619911194,,,118,,,,,,1715243717.4835284,,,,,,,45.649254322052
119,0.5360897779464722,,,119,,,,,,1715243717.5422833,,,,,,,45.708009243011475
120,0.5386435389518738,,,120,,,,,,1715243717.6077445,,,,,,,45.773470401763916
121,0.5374038219451904,,,121,,,,,,1715243717.6701398,,,,,,,45.83586573600769
122,0.5252678394317627,,,122,,,,,,1715243717.73553,,,,,,,45.90125584602356
123,0.5858442783355713,,,123,,,,,,1715243717.8033085,,,,,,,45.96903443336487
124,0.5301231145858765,,,124,,,,,,1715243717.863379,,,,,,,46.02910494804382
125,0.48570626974105835,,,125,,,,,,1715243717.9303648,,,,,,,46.09609079360962
126,0.5429908633232117,,,126,,,,,,1715243717.9916396,,,,,,,46.157365560531616
127,0.5576993227005005,,,127,,,,,,1715243718.050899,,,,,,,46.21662497520447
128,0.5047283172607422,,,128,,,,,,1715243718.1156688,,,,,,,46.281394720077515
129,0.5410851836204529,,,129,,,,,,1715243718.181567,,,,,,,46.34729290008545
130,0.536928653717041,,,130,,,,,,1715243718.2373428,,,,,,,46.40306878089905
131,0.4804099500179291,,,131,,,,,,1715243718.308792,,,,,,,46.474518060684204
132,0.5268679857254028,,,132,,,,,,1715243718.3734205,,,,,,,46.539146423339844
133,0.5353174209594727,,,133,,,,,,1715243718.4379587,,,,,,,46.60368466377258
134,0.47827476263046265,,,134,,,,,,1715243718.4947183,,,,,,,46.660444259643555
135,0.5488998889923096,,,135,,,,,,1715243718.5611978,,,,,,,46.72692370414734
136,0.5067280530929565,,,136,,,,,,1715243718.6257496,,,,,,,46.79147553443909
137,0.47260427474975586,,,137,,,,,,1715243718.687342,,,,,,,46.85306787490845
138,0.5144714117050171,,,138,,,,,,1715243718.7447028,,,,,,,46.91042876243591
139,0.5336378812789917,,,139,,,,,,1715243718.8145812,,,,,,,46.98030710220337
140,0.49454110860824585,,,140,,,,,,1715243718.8791487,,,,,,,47.04487466812134
141,0.5004106163978577,,,141,,,,,,1715243718.9422195,,,,,,,47.10794544219971
142,0.44965043663978577,,,142,,,,,,1715243719.0019197,,,,,,,47.16764569282532
143,0.48770469427108765,,,143,,,,,,1715243719.0646386,,,,,,,47.23036456108093
144,0.5210803151130676,,,144,,,,,,1715243719.128784,,,,,,,47.29450988769531
145,0.533629834651947,,,145,,,,,,1715243719.1835928,,,,,,,47.349318742752075
146,0.5226881504058838,,,146,,,,,,1715243719.2482665,,,,,,,47.413992404937744
147,0.4854092597961426,,,147,,,,,,1715243719.3189278,,,,,,,47.48465371131897
148,0.5440237522125244,,,148,,,,,,1715243719.383965,,,,,,,47.54969096183777
149,0.5210738182067871,,,149,,,,,,1715243719.4516206,,,,,,,47.61734652519226
150,0.47260206937789917,,,150,,,,,,1715243719.519172,,,,,,,47.684897899627686
151,0.47878506779670715,,,151,,,,,,1715243719.5737226,,,,,,,47.73944854736328
152,0.512896716594696,,,152,,,,,,1715243719.639318,,,,,,,47.80504393577576
153,0.506168007850647,,,153,,,,,,1715243719.6932955,,,,,,,47.85902142524719
154,0.4981086254119873,,,154,,,,,,1715243719.7482717,,,,,,,47.913997650146484
155,0.49534446001052856,,,155,,,,,,1715243719.817511,,,,,,,47.98323702812195
156,0.49146461486816406,,,156,,,,,,1715243719.881219,,,,,,,48.04694485664368
157,0.47631707787513733,,,157,,,,,,1715243719.935171,,,,,,,48.10089683532715
158,0.4886922240257263,,,158,,,,,,1715243719.9679987,,,,,,,48.13372468948364
159,0.49565237760543823,,,159,,,,,,1715243720.0031502,,,,,,,48.16887617111206
160,0.4882816672325134,,,160,,,,,,1715243720.0376983,,,,,,,48.20342421531677
161,0.515700101852417,,,161,,,,,,1715243720.0548606,,,,,,,48.22058653831482
162,0.47738611698150635,,,162,,,,,,1715243720.088929,,,,,,,48.25465488433838
163,0.49222737550735474,,,163,,,,,,1715243720.1108568,,,,,,,48.27658271789551
164,0.4347348213195801,,,164,,,,,,1715243720.1320815,,,,,,,48.297807455062866
165,0.5081132650375366,,,165,,,,,,1715243720.1657352,,,,,,,48.33146119117737
166,0.4527674913406372,,,166,,,,,,1715243720.1862617,,,,,,,48.35198760032654
167,0.4836769104003906,,,167,,,,,,1715243720.2157707,,,,,,,48.38149666786194
168,0.5100488662719727,,,168,,,,,,1715243720.274543,,,,,,,48.440268993377686
169,0.4925870895385742,,,169,,,,,,1715243720.3444967,,,,,,,48.51022267341614
170,0.5022100210189819,,,170,,,,,,1715243720.4129405,,,,,,,48.57866644859314
171,0.4822537302970886,,,171,,,,,,1715243720.451177,,,,,,,48.61690282821655
172,0.44936299324035645,,,172,,,,,,1715243720.4814959,,,,,,,48.64722180366516
173,0.46148163080215454,,,173,,,,,,1715243720.5033083,,,,,,,48.669034242630005
174,0.4459949731826782,,,174,,,,,,1715243720.5343823,,,,,,,48.70010828971863
175,0.4888569712638855,,,175,,,,,,1715243720.5566685,,,,,,,48.72239446640015
176,0.4611440896987915,,,176,,,,,,1715243720.6117797,,,,,,,48.77750563621521
177,0.472383052110672,,,177,,,,,,1715243720.6334844,,,,,,,48.7992103099823
178,0.47883903980255127,,,178,,,,,,1715243720.6550467,,,,,,,48.820772647857666
179,0.4794005751609802,,,179,,,,,,1715243720.680599,,,,,,,48.8463249206543
180,0.4784772992134094,,,180,,,,,,1715243720.7225175,,,,,,,48.888243436813354
181,0.45133596658706665,,,181,,,,,,1715243720.7836378,,,,,,,48.949363708496094
182,0.5054754614830017,,,182,,,,,,1715243720.848089,,,,,,,49.01381492614746
183,0.4963056743144989,,,183,,,,,,1715243720.9135292,,,,,,,49.07925510406494
184,0.4744199514389038,,,184,,,,,,1715243720.9813206,,,,,,,49.14704656600952
185,0.4040859341621399,,,185,,,,,,1715243721.0394003,,,,,,,49.20512628555298
186,0.46556228399276733,,,186,,,,,,1715243721.1032052,,,,,,,49.2689311504364
187,0.45522239804267883,,,187,,,,,,1715243721.1680653,,,,,,,49.33379125595093
188,0.45488667488098145,,,188,,,,,,1715243721.2236538,,,,,,,49.38937973976135
189,0.47701942920684814,,,189,,,,,,1715243721.2863424,,,,,,,49.45206832885742
190,0.4158661961555481,,,190,,,,,,1715243721.349952,,,,,,,49.51567792892456
191,0.4228177070617676,,,191,,,,,,1715243721.4144778,,,,,,,49.58020377159119
192,0.46864742040634155,,,192,,,,,,1715243721.4840078,,,,,,,49.649733781814575
193,0.454410195350647,,,193,,,,,,1715243721.542058,,,,,,,49.707783937454224
194,0.4852321743965149,,,194,,,,,,1715243721.6070786,,,,,,,49.772804498672485
195,0.4691304564476013,,,195,,,,,,1715243721.6644654,,,,,,,49.83019137382507
196,0.4785137176513672,,,196,,,,,,1715243721.7262182,,,,,,,49.89194416999817
197,0.4628222584724426,,,197,,,,,,1715243721.792474,,,,,,,49.958199977874756
198,0.42731544375419617,,,198,,,,,,1715243721.848994,,,,,,,50.01471996307373
199,0.4537137746810913,,,199,,,,,,1715243721.9179227,,,,,,,50.083648681640625
200,0.4695175290107727,,,200,,,,,,1715243721.9890685,,,,,,,50.154794454574585
201,0.4761655926704407,,,201,,,,,,1715243722.054752,,,,,,,50.22047805786133
202,0.4724523723125458,,,202,,,,,,1715243722.1213787,,,,,,,50.28710460662842
203,0.42796289920806885,,,203,,,,,,1715243722.1887798,,,,,,,50.35450577735901
204,0.4291599690914154,,,204,,,,,,1715243722.2528787,,,,,,,50.418604612350464
205,0.46881139278411865,,,205,,,,,,1715243722.3196998,,,,,,,50.4854257106781
206,0.49112796783447266,,,206,,,,,,1715243722.3873985,,,,,,,50.55312442779541
207,0.4515564441680908,,,207,,,,,,1715243722.4492283,,,,,,,50.614954233169556
208,0.44005534052848816,,,208,,,,,,1715243722.5211642,,,,,,,50.68689012527466
209,0.4448601007461548,,,209,,,,,,1715243722.5798094,,,,,,,50.745535373687744
210,0.40482091903686523,,,210,,,,,,1715243722.6458592,,,,,,,50.81158518791199
211,0.4834453761577606,,,211,,,,,,1715243722.7093964,,,,,,,50.87512230873108
212,0.43828344345092773,,,212,,,,,,1715243722.7760162,,,,,,,50.941742181777954
213,0.4547816514968872,,,213,,,,,,1715243722.8426983,,,,,,,51.008424282073975
214,0.4148697853088379,,,214,,,,,,1715243722.9080296,,,,,,,51.073755502700806
215,0.4367276430130005,,,215,,,,,,1715243722.9751737,,,,,,,51.140899658203125
216,0.4696027636528015,,,216,,,,,,1715243723.041013,,,,,,,51.20673894882202
217,0.4996258616447449,,,217,,,,,,1715243723.1043766,,,,,,,51.27010250091553
218,0.4661462604999542,,,218,,,,,,1715243723.173558,,,,,,,51.33928394317627
219,0.43248918652534485,,,219,,,,,,1715243723.241139,,,,,,,51.4068648815155
220,0.47630253434181213,,,220,,,,,,1715243723.3065248,,,,,,,51.47225069999695
221,0.4089958369731903,,,221,,,,,,1715243723.3716455,,,,,,,51.53737139701843
222,0.39365851879119873,,,222,,,,,,1715243723.434122,,,,,,,51.59984803199768
223,0.47540199756622314,,,223,,,,,,1715243723.4984806,,,,,,,51.66420650482178
224,0.4765464663505554,,,224,,,,,,1715243723.562099,,,,,,,51.72782492637634
225,0.4555501341819763,,,225,,,,,,1715243723.6271877,,,,,,,51.79291367530823
226,0.42974820733070374,,,226,,,,,,1715243723.6902456,,,,,,,51.855971574783325
227,0.43883809447288513,,,227,,,,,,1715243723.7566047,,,,,,,51.92233061790466
228,0.4118368625640869,,,228,,,,,,1715243723.8216,,,,,,,51.98732590675354
229,0.4721985459327698,,,229,,,,,,1715243723.880716,,,,,,,52.04644203186035
230,0.41380447149276733,,,230,,,,,,1715243723.9455554,,,,,,,52.111281394958496
231,0.42997080087661743,,,231,,,,,,1715243724.0141454,,,,,,,52.17987132072449
232,0.42465072870254517,,,232,,,,,,1715243724.086159,,,,,,,52.25188493728638
233,0.4335613548755646,,,233,,,,,,1715243724.1525748,,,,,,,52.31830072402954
234,0.43981796503067017,,,234,,,,,,1715243724.2086177,,,,,,,52.37434363365173
235,0.39082807302474976,,,235,,,,,,1715243724.2750988,,,,,,,52.44082474708557
236,0.45285168290138245,,,236,,,,,,1715243724.3367517,,,,,,,52.50247764587402
237,0.3996073603630066,,,237,,,,,,1715243724.4035387,,,,,,,52.56926465034485
238,0.4450545608997345,,,238,,,,,,1715243724.463233,,,,,,,52.62895894050598
239,0.4043179154396057,,,239,,,,,,1715243724.5313983,,,,,,,52.69712424278259
240,0.43388718366622925,,,240,,,,,,1715243724.6026027,,,,,,,52.76832866668701
241,0.4519602656364441,,,241,,,,,,1715243724.6642027,,,,,,,52.8299286365509
242,0.4524443745613098,,,242,,,,,,1715243724.7298126,,,,,,,52.895538568496704
243,0.3981569707393646,,,243,,,,,,1715243724.7858934,,,,,,,52.951619386672974
244,0.45047810673713684,,,244,,,,,,1715243724.845912,,,,,,,53.011637926101685
245,0.4451518952846527,,,245,,,,,,1715243724.9112692,,,,,,,53.07699513435364
246,0.4709826111793518,,,246,,,,,,1715243724.976052,,,,,,,53.141777992248535
247,0.4425339102745056,,,247,,,,,,1715243725.040723,,,,,,,53.206449031829834
248,0.4529935419559479,,,248,,,,,,1715243725.108975,,,,,,,53.27470088005066
249,0.3970210552215576,,,249,,,,,,1715243725.1688864,,,,,,,53.33461236953735
250,0.4375428557395935,,,250,,,,,,1715243725.232588,,,,,,,53.398313999176025
251,0.4333608150482178,,,251,,,,,,1715243725.281623,,,,,,,53.447348833084106
252,0.45523494482040405,,,252,,,,,,1715243725.346383,,,,,,,53.51210904121399
253,0.4390139877796173,,,253,,,,,,1715243725.4031582,,,,,,,53.5688841342926
254,0.45422425866127014,,,254,,,,,,1715243725.46803,,,,,,,53.633755922317505
255,0.44688794016838074,,,255,,,,,,1715243725.5330365,,,,,,,53.6987624168396
256,0.47760987281799316,,,256,,,,,,1715243725.5999506,,,,,,,53.765676498413086
257,0.4671120047569275,,,257,,,,,,1715243725.664181,,,,,,,53.829906940460205
258,0.41936397552490234,,,258,,,,,,1715243725.728307,,,,,,,53.89403295516968
259,0.4288800358772278,,,259,,,,,,1715243725.792972,,,,,,,53.9586980342865
260,0.4445599317550659,,,260,,,,,,1715243725.8587668,,,,,,,54.0244927406311
261,0.4827330410480499,,,261,,,,,,1715243725.9249594,,,,,,,54.09068536758423
262,0.46368223428726196,,,262,,,,,,1715243725.9873772,,,,,,,54.15310311317444
263,0.45342808961868286,,,263,,,,,,1715243726.054635,,,,,,,54.22036099433899
264,0.3367536664009094,,,264,,,,,,1715243726.0670276,,,,,,,54.23275351524353
265,,0.7924311926605505,0.2721962491671244,265,0.0,,0.008555710315704346,0.7973124300111982,0.2636405388514201,1715243726.6421566,,0.7879928003251466,0.0021944507067903464,,0.0021401745635584632,0.7289195088271541,54.80788254737854
266,0.37856820225715637,,,266,,,,,,1715243726.9992495,,,,,,,55.16497540473938
267,0.42168599367141724,,,267,,,,,,1715243727.071515,,,,,,,55.23724102973938
268,0.42782241106033325,,,268,,,,,,1715243727.1264162,,,,,,,55.292142152786255
269,0.44608983397483826,,,269,,,,,,1715243727.1942317,,,,,,,55.359957695007324
270,0.4158690571784973,,,270,,,,,,1715243727.2596264,,,,,,,55.425352334976196
271,0.4405187964439392,,,271,,,,,,1715243727.3278592,,,,,,,55.49358510971069
272,0.3914949297904968,,,272,,,,,,1715243727.3848212,,,,,,,55.55054712295532
273,0.3828728199005127,,,273,,,,,,1715243727.4512603,,,,,,,55.61698627471924
274,0.4577479958534241,,,274,,,,,,1715243727.5109017,,,,,,,55.67662763595581
275,0.3834908902645111,,,275,,,,,,1715243727.579176,,,,,,,55.74490189552307
276,0.4014767110347748,,,276,,,,,,1715243727.635819,,,,,,,55.80154490470886
277,0.45198822021484375,,,277,,,,,,1715243727.7027125,,,,,,,55.868438482284546
278,0.46784672141075134,,,278,,,,,,1715243727.761723,,,,,,,55.927448987960815
279,0.4291991591453552,,,279,,,,,,1715243727.8299308,,,,,,,55.99565672874451
280,0.4972383379936218,,,280,,,,,,1715243727.8966944,,,,,,,56.06242036819458
281,0.3893531262874603,,,281,,,,,,1715243727.963228,,,,,,,56.12895393371582
282,0.4726974368095398,,,282,,,,,,1715243728.0280285,,,,,,,56.19375443458557
283,0.45770615339279175,,,283,,,,,,1715243728.0966625,,,,,,,56.262388467788696
284,0.4162859320640564,,,284,,,,,,1715243728.1633418,,,,,,,56.32906770706177
285,0.45574331283569336,,,285,,,,,,1715243728.222889,,,,,,,56.388614892959595
286,0.45385709404945374,,,286,,,,,,1715243728.2905695,,,,,,,56.45629549026489
287,0.41650155186653137,,,287,,,,,,1715243728.351505,,,,,,,56.51723098754883
288,0.37853336334228516,,,288,,,,,,1715243728.4184883,,,,,,,56.584214210510254
289,0.41820889711380005,,,289,,,,,,1715243728.4869976,,,,,,,56.65272355079651
290,0.37595394253730774,,,290,,,,,,1715243728.5536087,,,,,,,56.71933460235596
291,0.3941318094730377,,,291,,,,,,1715243728.6215398,,,,,,,56.78726577758789
292,0.442001074552536,,,292,,,,,,1715243728.690359,,,,,,,56.85608506202698
293,0.3948780298233032,,,293,,,,,,1715243728.7515674,,,,,,,56.917293310165405
294,0.4373835325241089,,,294,,,,,,1715243728.8193414,,,,,,,56.98506736755371
295,0.46639883518218994,,,295,,,,,,1715243728.8868082,,,,,,,57.052534103393555
296,0.4955288767814636,,,296,,,,,,1715243728.950427,,,,,,,57.11615300178528
297,0.4096507132053375,,,297,,,,,,1715243729.0151367,,,,,,,57.18086266517639
298,0.4471590220928192,,,298,,,,,,1715243729.0829782,,,,,,,57.24870419502258
299,0.41639280319213867,,,299,,,,,,1715243729.1482244,,,,,,,57.313950300216675
300,0.4325571358203888,,,300,,,,,,1715243729.2093706,,,,,,,57.375096559524536
301,0.46223706007003784,,,301,,,,,,1715243729.2731886,,,,,,,57.43891453742981
302,0.4141930639743805,,,302,,,,,,1715243729.3408487,,,,,,,57.506574630737305
303,0.4068027138710022,,,303,,,,,,1715243729.4017863,,,,,,,57.56751227378845
304,0.3938722014427185,,,304,,,,,,1715243729.468974,,,,,,,57.63470005989075
305,0.43053317070007324,,,305,,,,,,1715243729.533623,,,,,,,57.69934892654419
306,0.4000459313392639,,,306,,,,,,1715243729.5958278,,,,,,,57.76155376434326
307,0.44899898767471313,,,307,,,,,,1715243729.6568851,,,,,,,57.82261109352112
308,0.4448094964027405,,,308,,,,,,1715243729.7229555,,,,,,,57.888681411743164
309,0.3970564007759094,,,309,,,,,,1715243729.7883067,,,,,,,57.95403265953064
310,0.42277583479881287,,,310,,,,,,1715243729.8440442,,,,,,,58.009770154953
311,0.4013020992279053,,,311,,,,,,1715243729.9137802,,,,,,,58.079506158828735
312,0.4976484775543213,,,312,,,,,,1715243729.981388,,,,,,,58.14711403846741
313,0.4724656343460083,,,313,,,,,,1715243730.0494153,,,,,,,58.21514129638672
314,0.3826005756855011,,,314,,,,,,1715243730.1137826,,,,,,,58.27950859069824
315,0.47877126932144165,,,315,,,,,,1715243730.1809912,,,,,,,58.34671711921692
316,0.4108116626739502,,,316,,,,,,1715243730.2483327,,,,,,,58.414058685302734
317,0.3991379141807556,,,317,,,,,,1715243730.3128555,,,,,,,58.47858142852783
318,0.4194354712963104,,,318,,,,,,1715243730.3793752,,,,,,,58.545101165771484
319,0.4577327370643616,,,319,,,,,,1715243730.4421902,,,,,,,58.60791611671448
320,0.43338197469711304,,,320,,,,,,1715243730.5089767,,,,,,,58.674702644348145
